STORMNET_ID,total_acres,perc_ROW,perc_SWE
STMN0683450095,1.135706,26.82,3.23
STMN0683450102,21.306435,19.2,1.23
STMN0683450115,6.373088,26.92,2.4
STMN0683450152,25.942872,16.79,1.57
STMN0683450175,12.812641,12.27,1.15
STMN0683450179,0.432041,21.23,17.53
STMN0683450203,2.674795,3.81,2.28
STMN0683450204,8.079147,19.56,2.11
STMN0683450229,6.162584,18.22,1.28
STMN0683450234,4.437965,34.17,0.59
STMN0683450279,19.230326,19.54,1.32
STMN0683450295,76.156353,24.75,3.52
STMN0683450413,4.490366,21.49,0.17
STMN0683450415,2.067637,35.23,1.68
STMN0683450418,55.126755,27.15,1.72
STMN0683450451,13.574771,30.29,3.56
STMN0683450453,6.703111,21.49,2.96
STMN0683450463,7.544697,18.5,1.1
STMN0683450465,1.198646,25.57,2.55
STMN0683450489,2.752633,36.89,3.13
STMN0683450492,31.884507,27.37,4.25
STMN0683450493,17.787411,21.08,1.91
STMN0683450497,1.762087,37.97,3.19
STMN0683450519,12.726645,18.16,3.98
STMN0683450520,7.351113,12.5,1.3
STMN0683511173,1.567718,14.55,0.47
STMN0684052277,16.650532,17.74,4.25
STMN0684064055,59.839262,11.26,7.92
STMN0684449247,0.622311,36.62,4
STMN0684449250,0.542351,39.92,7.73
STMN0684449257,8.015565,20.98,2.27
STMN0684449263,15.900764,18.02,4.65
STMN0684449269,8.873832,11.64,1.82
STMN0684449275,14.335932,21.03,6.49
STMN0684449280,58.525208,17.74,2.24
STMN0684449283,4.449065,10.58,2.06
STMN0684449286,5.645818,15.05,4.17
STMN0684449292,7.057531,26.3,2.9
STMN0684449295,0.919731,15.72,6.05
STMN0684449302,4.199924,17.56,0.9
STMN0684449303,2.121789,35.27,2.2
STMN0684449323,16.521719,22.55,2.58
STMN0684449326,3.010608,0.07,4.45
STMN0684449329,8.154517,20.83,3.41
STMN0684449379,3.679932,31.11,0.7
STMN0684449384,31.147976,18.63,0.93
STMN0684449447,28.700328,17.12,2.31
STMN0684449803,16.130666,15.21,1.58
STMN0684449827,89.100554,7.09,2.55
STMN0684449828,2.067872,30.71,2.36
STMN0684449837,11.865279,20.17,7.04
STMN0684449843,12.057739,5.22,1.05
STMN0691441846,50.376165,12.79,2.93
STMN0691441859,11.237534,14.89,1.16
STMN0691441866,9.809628,20.13,0.81
STMN0691441887,2.208583,4.66,0
STMN0691441890,1.94992,29.2,4.06
STMN0691441899,22.213374,14.41,2.63
STMN0691441952,5.589359,24.01,1.49
STMN0691441969,3.361457,12.08,4.47
STMN0691441991,19.416089,20.4,3.01
STMN0691442016,1.688151,30.72,2.49
STMN0691442023,4.699525,21.09,3.77
STMN0691442030,15.687588,12.38,2.47
STMN0691442032,3.099742,17.66,2.91
STMN0691442043,1.551464,12.41,10.71
STMN0691442052,5.260955,10.26,9.89
STMN0691442058,6.413815,23.19,1.37
STMN0691442154,8.53603,22.91,1.59
STMN0691442337,36.874616,4.1,4.85
STMN0691442371,11.070553,19.16,0.85
STMN0691442375,2.942889,4.12,3.38
STMN0691442381,3.147013,26.5,0.98
STMN0691442385,5.751153,25.08,0.98
STMN0691442393,2.128017,27.1,1.75
STMN0691442399,2.119024,40.99,1.59
STMN0691442411,5.826972,7.45,0
STMN0691442415,19.763782,20.78,2.24
STMN0691442445,70.994078,17.98,2.97
STMN0691442518,2.261384,25.98,0.72
STMN0691442531,12.09538,25.69,0.67
STMN0691442550,10.473015,18.73,1.72
STMN0692441238,3.183019,25.12,2.22
STMN0692441245,4.301277,10.94,1
STMN0692441294,157.178413,12.74,4.39
STMN0692441306,4.527099,18.58,2.42
STMN0692441307,78.60716,14.58,2.29
STMN0692441313,6.864762,19.44,0.61
STMN0692441316,18.856939,13.99,2.48
STMN0692441318,39.479732,25.74,2.12
STMN0692441369,3.186661,24.81,0.44
STMN0692441375,2.204007,24.3,11.69
STMN0692441419,7.606531,22.51,1.08
STMN0692441550,5.548613,10.63,2.41
STMN0692441665,12.951211,22.22,3.01
STMN0692441675,5.575297,23.61,2.35
STMN0692441707,3.705688,27.93,1.22
STMN0692441708,6.541897,20.64,0.65
STMN0692441721,1.768542,18.79,1.17
STMN0692441745,0.553102,0,7.73
STMN0692441765,10.613607,14.22,2.03
STMN0692441771,5.282546,16.66,12.68
STMN0692441773,2.864457,27.72,4.77
STMN0692441793,1.331932,38.05,3.08
STMN0692441794,32.017293,19.99,4.78
STMN0692441798,1.010402,31.52,2.39
STMN0692441799,0.445588,42.85,7.47
STMN0692441802,3.806432,13.22,2.81
STMN0692441811,2.742987,16.4,4.42
STMN0692441819,73.183553,14.82,2.18
STMN0692441823,57.653532,17.46,2.64
STMN0692441831,19.4981,13.1,1.42
STMN0692504942,5.645048,0,2.4
STMN0693084520,12.115689,9.6,3.74
STMN0693448469,5.064105,47.35,1.19
STMN0693448471,27.91843,16.4,2.18
STMN0693448474,0.67519,36.57,4.29
STMN0693448476,17.98746,20.82,0.69
STMN0693448484,16.735648,16.39,2.12
STMN0693448497,0.822999,24.23,5.05
STMN0693448505,5.333053,23.48,1.35
STMN0693448509,46.729813,21.49,1.45
STMN0693448529,1.141859,15.43,2.73
STMN0693448532,15.714445,19.43,2.6
STMN0693448534,5.380489,26.15,2.33
STMN0693448537,2.840093,25.49,1.7
STMN0693448539,1.120186,0,6.15
STMN0693448546,0.709445,46.47,6.18
STMN0693448565,11.383951,9.7,1.34
STMN0693448567,112.630898,13.72,4.43
STMN0693448571,2.375649,26.02,1.88
STMN0693448576,2.304371,21.83,1.85
STMN0693448589,12.745307,16.94,1.04
STMN0693448626,2.08895,28.69,1.52
STMN0693448683,0.203227,10.49,18.65
STMN0693448686,1.500732,13.45,3.37
STMN0693448697,7.672948,21.17,2.18
STMN0693448779,0.922491,48.36,3.78
STMN0693448977,13.378325,20.51,2.24
STMN0693448996,0.220499,40.82,11.65
STMN0693449011,2.049823,32.54,6.33
STMN0693449017,7.625593,17.62,2.85
STMN0693449034,12.401469,16.58,12.47
STMN0693449095,4.663152,14.41,1.8
STMN0693449113,4.879687,20.23,2.19
STMN0693449114,1.94851,0.01,5.56
STMN0693449123,15.080709,8.62,2.01
STMN0693449127,12.808587,19.83,2.16
STMN0693449128,19.982479,18.05,4.24
STMN0693449130,2.689299,27.74,3.09
STMN0693449140,24.288989,17.24,12.46
STMN0693449142,5.278067,9.84,0.57
STMN0693449227,68.756854,19.27,4.27
STMN0694447647,0.464541,0,10.64
STMN0694447658,38.694028,22.21,3.13
STMN0694447665,0.738283,61.64,6.87
STMN0694447668,2.454218,12.12,2.4
STMN0694447670,15.458018,12.92,1.23
STMN0694447680,53.956129,16.75,1.81
STMN0694447703,33.737456,19.14,2.09
STMN0694447705,105.329118,18.97,2.74
STMN0694447707,4.777581,21.45,2.82
STMN0694447721,2.701751,28.42,1.38
STMN0694447724,7.602068,20.97,4.16
STMN0694447730,1.323856,40.83,1.64
STMN0694447788,4.040049,29,1.92
STMN0694447793,6.052796,11.46,0.87
STMN0694447803,2.274877,12.25,1.98
STMN0694447813,20.446155,16.42,4.16
STMN0694447821,2.313746,25.01,6.61
STMN0694447841,3.703319,49.17,3.67
STMN0694447846,2.662654,27.1,2.58
STMN0694447847,1.939598,8.42,7.85
STMN0694447865,22.805666,13.88,2.23
STMN0694447913,8.984605,19.36,4.35
STMN0694447915,0.674452,38.63,9.4
STMN0694447942,6.817249,18.43,2.76
STMN0694448081,3.802056,28.1,4.12
STMN0694448111,0.231431,0,13.64
STMN0694448113,0.548257,0,11.96
STMN0694448229,32.3839,17.59,4.87
STMN0694448455,60.937808,23.45,3.39
STMN0701440302,31.297727,15.48,3.71
STMN0701440323,3.618042,11.84,3.07
STMN0701440328,61.745812,15.06,1.39
STMN0701440329,43.528171,17.52,3.2
STMN0701440341,10.538034,12.33,2.76
STMN0701440343,15.118276,20.78,0.77
STMN0701440350,118.293368,18.65,2.01
STMN0701440376,0.352232,53.07,24.19
STMN0701440414,15.006195,15.37,6.25
STMN0701440426,11.993055,20.22,0.77
STMN0701440430,1.834666,16.45,1.75
STMN0701440432,1.454401,46.23,2.61
STMN0701440435,28.906183,16.79,1.3
STMN0701440469,18.73949,18.71,4.49
STMN0701440486,11.496754,15.98,4.05
STMN0701440489,0.802588,72.07,2.87
STMN0701440499,1.61117,12.63,5.58
STMN0701440525,24.976251,15.78,1.6
STMN0701440531,13.292001,17.75,2.46
STMN0701440533,0.961077,42.41,2.14
STMN0701440544,5.0019,22.4,0.35
STMN0701440558,1.687189,21.2,13.2
STMN0701440566,11.00993,19.68,1.01
STMN0701440573,2.303571,19.45,2.62
STMN0701440595,8.880717,23.41,1.57
STMN0701440635,2.729379,15.79,3.1
STMN0701440639,0.571758,44.71,6.59
STMN0701440681,24.530621,21.88,3.21
STMN0701440701,11.759439,21.1,2.64
STMN0701440717,1.252045,31.53,8.71
STMN0701440723,4.643734,18.92,3.24
STMN0701440738,1.734699,17.22,2.67
STMN0701440741,0.353505,47.86,10.59
STMN0701440752,9.007409,17.78,2.46
STMN0701440772,7.017547,16.64,0.78
STMN0701440784,5.322386,20.6,2.77
STMN0701440789,2.750593,29.44,1.46
STMN0701440818,2.178237,26.87,2
STMN0701440855,7.036627,16.77,6
STMN0701440866,0.909792,46.26,3.85
STMN0701440873,49.284727,14.47,3.16
STMN0701440875,4.659751,22.59,1.65
STMN0701440961,1.528369,42.18,2
STMN0701440965,13.444482,16.48,3.85
STMN0701441009,8.745368,12.45,1.02
STMN0702439650,82.02216,7.47,3.13
STMN0702439660,2.874395,22.28,5.33
STMN0702439685,24.352113,16.62,1.29
STMN0702439689,64.390542,12.08,2.27
STMN0702439696,8.370324,6.62,2.97
STMN0702439746,9.48938,18.47,2.66
STMN0702439754,2.403028,0,4.29
STMN0702439757,2.069887,28.81,5.15
STMN0702439762,1.775252,9.27,2.2
STMN0702439764,20.843494,20.3,1.9
STMN0702439771,8.566786,18.33,0.83
STMN0702439779,2.581065,17.69,0.84
STMN0702439923,0.674008,0,4.77
STMN0702439947,68.011567,8.12,3.78
STMN0702440008,1.871088,0,3.13
STMN0702440085,8.910676,13.58,1.22
STMN0702440177,2.57278,0,7.35
STMN0702440183,0.449563,0,12.36
STMN0702440249,4.479644,34.47,7.82
STMN0702440250,129.162967,16.36,3.59
STMN0702440272,3.973381,63.65,4.72
STMN0702504827,6.780182,0,3.21
STMN0703080951,1.676377,34.9,2.6
STMN0703092369,15.701413,19.88,0.93
STMN0703446875,9.490024,32.07,1.89
STMN0703446876,18.388293,9.4,3.88
STMN0703446892,10.827232,11.69,2.29
STMN0703446914,6.610124,24.47,2.58
STMN0703446943,1.023312,42.1,3.77
STMN0703446947,0.355513,33.43,20.93
STMN0703447003,3.737021,23.14,2.09
STMN0703447061,15.545902,22.37,9.63
STMN0703447073,2.76183,21.32,1.38
STMN0703447079,17.391308,20.64,2.43
STMN0703447080,35.556675,14.19,12.06
STMN0703447089,11.869298,22.66,2.65
STMN0703447090,23.038754,53.11,1.34
STMN0703447101,1.722832,21.29,8.69
STMN0703447116,1.310026,25.96,1.54
STMN0703447128,13.257925,18.72,2.4
STMN0703447147,69.974592,22.6,1.87
STMN0703447194,40.11946,36.98,2.74
STMN0703447197,1.366246,23.86,3.97
STMN0703447204,59.168742,20.22,2.44
STMN0703447266,2.101359,23.96,5.08
STMN0703447270,2.520236,19.29,3.67
STMN0703447277,1.361042,15.05,5.77
STMN0703447286,11.824494,22.67,6.81
STMN0703447348,6.27499,11.92,4.08
STMN0703447369,3.885188,16.16,5.15
STMN0703447374,2.443858,24.9,2.11
STMN0703447376,2.901054,22.48,1.25
STMN0703447384,4.95912,16.86,2.53
STMN0703447416,1.623949,1.22,2.02
STMN0703447425,2.925718,25.92,4.17
STMN0703447434,2.21171,14.08,0.5
STMN0703447473,28.53286,13.96,5.08
STMN0703447478,1.36035,12.69,3.32
STMN0703447488,6.503488,52.76,2.58
STMN0703447490,0.271629,45.51,43.64
STMN0703447496,3.019275,11.75,1.94
STMN0703447497,13.907725,16.9,2.27
STMN0703447506,3.022113,11.46,11.77
STMN0703447527,13.49212,24.68,1.38
STMN0703447537,0.364605,51.2,8.62
STMN0703447579,5.069858,8.84,5.47
STMN0703447607,9.539834,18.96,1.63
STMN0703447609,35.222768,21.31,0.59
STMN0703447628,41.908469,21.33,2.16
STMN0703447630,2.255298,29.14,2.49
STMN0703447631,4.504485,16.23,2.79
STMN0703504974,7.113478,25.73,1.15
STMN0703504975,4.394276,14.99,1.89
STMN0703504976,26.172505,19.07,1.94
STMN0703504977,2.304247,24.33,21.52
STMN0704446204,29.776833,21.49,1.69
STMN0704446206,7.77731,61.86,1.15
STMN0704446213,72.07537,26.13,3.1
STMN0704446219,1.015583,60.45,0
STMN0704446280,3.931269,0,0
STMN0704446331,29.041842,40.31,1.18
STMN0704446352,6.017603,15.68,2.19
STMN0704446364,41.608744,36.4,0.36
STMN0704446636,14.400464,0,0
STMN0704446646,4.202016,0,0
STMN0704446649,6.99903,0,0
STMN0704446657,1.669027,0,0
STMN0704446665,2.636256,0,0
STMN0704446673,0.235052,0,0
STMN0704446675,1.96625,2.7,0
STMN0704503795,3.301111,0,0
STMN0711438592,85.583737,14.96,6.19
STMN0711438599,42.360963,12.61,3.92
STMN0711438622,2.263036,0,6.5
STMN0711438634,25.603124,8.24,0.63
STMN0711438698,36.621995,18,1.26
STMN0711438708,1.532686,18.18,3.59
STMN0711438729,30.658658,18.41,1.71
STMN0711438810,7.006924,17.8,4.97
STMN0711438817,7.069238,13.02,1.51
STMN0711438968,2.323863,18.76,1.73
STMN0712071460,29.697334,10.62,5.38
STMN0712082632,22.849236,19.76,6.12
STMN0712094674,9.779843,5.7,10.51
STMN0712436948,23.48079,15.59,0.57
STMN0712436951,2.907088,16.69,2.99
STMN0712436959,6.67015,13.55,6.86
STMN0712436982,43.875551,8.35,2.64
STMN0712438014,2.107938,14.54,3.81
STMN0712438034,0.092693,0,47.04
STMN0712438035,32.491979,17.44,1.91
STMN0712438039,35.617755,15.46,3.99
STMN0712438040,4.459185,30.06,0.8
STMN0712438071,3.968997,2.59,7.76
STMN0712438097,13.258442,21.57,0.38
STMN0712438151,0.649818,10.54,9.28
STMN0712438154,1.098952,13.02,7.95
STMN0712438168,7.726253,8.54,5.05
STMN0712438185,3.374076,5.15,7.77
STMN0712438257,0.580763,0,0
STMN0712438349,1.239618,0,1.02
STMN0712438350,3.14945,0,4.45
STMN0712438354,0.879441,35.32,3.22
STMN0712438453,8.752575,24.24,1.04
STMN0713445731,2.903354,20.3,3.4
STMN0713445755,21.12633,13.72,2.91
STMN0713445758,78.355279,13.58,4.07
STMN0713445794,29.227848,8.06,6.21
STMN0713445798,20.171722,5.19,6.25
STMN0713445800,71.825103,19.26,2.47
STMN0713445808,40.773605,21.6,0.6
STMN0713445888,36.838957,19.69,3.27
STMN0713446038,2.140911,0,5.58
STMN0713446044,9.989799,20.72,2.13
STMN0713446052,0.984354,20.95,3.74
STMN0713446070,4.05427,16.28,9.88
STMN0713505610,9.707598,8.07,1.6
STMN0714445100,2.7442,17.28,5.77
STMN0714445108,97.477836,6.98,2.96
STMN0714445122,17.091888,12.5,0.39
STMN0714445148,15.596264,19.89,0.36
STMN0714445166,57.010794,17.56,0.65
STMN0714445172,2.1601,0,1.12
STMN0714445360,15.589771,12.35,0.92
STMN0714445363,18.170417,12.1,1.29
STMN0714445367,4.144229,17.35,3.94
STMN0714445423,49.156643,9.43,3.85
STMN0714445452,0.582241,8.57,9.81
STMN0714445454,3.071229,14.53,1.18
STMN0714445463,0.425862,82.06,11.71
STMN0714445714,13.264625,11.79,0.01
STMN0721062239,13.818556,22.61,6.17
STMN0721067639,5.739052,9.78,0.66
STMN0721067653,18.851378,13.21,3.19
STMN0721067656,1.01592,8.99,0.93
STMN0721076693,3.280571,6.19,21.81
STMN0721437276,32.196687,15.19,4.64
STMN0721437300,54.639424,6.7,4.56
STMN0721437337,6.007635,22.08,6.97
STMN0721437365,61.436941,16.93,3.67
STMN0721437438,60.155498,13.61,1.4
STMN0721437442,3.600255,31.8,1.19
STMN0721437522,59.184828,15.41,3.34
STMN0721437577,5.420332,0,2.59
STMN0721437586,2.952085,21.26,7.83
STMN0721437591,3.297015,15.39,5.26
STMN0721437670,41.06828,4.63,6.14
STMN0721437733,1.152484,0,0
STMN0721437734,0.569102,0,0
STMN0721437766,36.386228,25.08,1.2
STMN0721437842,5.283115,4.71,3.98
STMN0721437979,8.195392,0,5.7
STMN0721437984,7.593845,5.57,4.26
STMN0721514985,7.603019,7.65,0.48
STMN0722437059,0.307001,42.33,8.21
STMN0722437062,0.693581,44.82,4.47
STMN0722437065,31.660758,13.51,7.73
STMN0722437074,6.739238,23.14,7.31
STMN0722437109,23.229637,16.09,1.83
STMN0723065904,11.371291,0,10.49
STMN0723066097,10.336632,0,8.46
STMN0723444683,6.920108,22.02,1.64
STMN0723444714,0.528956,0,39.19
STMN0723444808,4.130144,24.49,1.4
STMN0723444813,46.365912,8.63,0.92
STMN0723444862,78.573293,13.66,6.91
STMN0723444884,19.799755,15.13,0.71
STMN0723444894,4.869441,11.43,3.41
STMN0723444957,7.029852,2.1,6.75
STMN0723444990,9.95076,14.34,3.38
STMN0723445026,2.300496,0,1.44
STMN0723445034,0.330546,0,8.7
STMN0723445045,10.707487,1.38,1.43
STMN0723505584,0.035824,0,38.71
STMN0723512493,2.650776,0,0
STMN0723515016,46.176463,3.45,3.74
STMN0742051151,27.13137,10.14,10.74
STMN0742051176,9.99341,2.17,32.91
STMN0742512018,37.957966,0,17.03
STMN0744061582,11.360356,0,1.37
STMN0744061594,8.636157,0,2.7
STMN0744061801,14.348524,0,29.79
STMN0744062181,2.473568,0,4.07
STMN0744062300,3.418489,0,5.3
STMN0744062988,2.641653,0,4.09
STMN0744064768,4.887764,0,3.44
STMN0744065454,2.923297,0,6.08
STMN0744065764,12.271315,0,5.38
STMN0744065978,3.85017,0,4.16
STMN0744069346,7.481892,0,20.75
STMN0744081074,4.848669,0,7.84
STMN0744096124,0.277742,0,55.97
STMN0744510380,2.022242,0,43.03
STMN0744512029,21.862561,0,13.75
STMN0751460060,20.800668,0,9.19
STMN0752459980,21.779693,0,0.3
STMN0752460002,3.62242,0,0.36
STMN0753061552,1.99654,0,10.02
STMN0753061841,1.553556,0,0.95
STMN0753063642,6.169326,0,1.5
STMN0753063904,3.73992,0,16.65
STMN0753064025,2.261368,0,4.58
STMN0753064646,13.771119,0,3.53
STMN0753065767,3.335174,0,12.84
STMN0753086821,25.98111,0,2.62
STMN0753086822,0.966971,0,10.28
STMN0753086823,0.669837,0,12.51
STMN0753089242,1.19064,0,1.55
STMN0753510351,10.770237,0,3.24
STMN0753510357,1.879849,0,4.49
STMN0754076878,18.462529,6.86,5.21
STMN0754470087,4.177568,0,0
STMN0754470096,2.811772,0,0
STMN0754470099,0.662797,0,0
STMN0761459825,22.504158,4.19,1.79
STMN0761459837,4.97512,18.35,1.21
STMN0761459869,45.86572,13.4,2.65
STMN0761459878,7.957708,8.58,2.32
STMN0761459881,9.134793,18.05,8.87
STMN0761459925,1.255026,42.72,2.35
STMN0762459646,0.772657,31.6,19.38
STMN0762459649,10.993089,14.71,0.34
STMN0762459675,8.913181,15.49,5.73
STMN0762459681,1.268793,14.85,14.42
STMN0762459683,8.123235,10.21,3.14
STMN0762459694,3.776681,20.84,0.68
STMN0762459697,3.470503,10.08,16.09
STMN0762459701,0.984913,39.62,1.28
STMN0762459710,1.952794,39.61,1.48
STMN0762459720,1.599942,24.93,6.22
STMN0762459728,0.55253,20.84,16.86
STMN0762459746,4.726393,27.59,2.43
STMN0762459758,9.812302,68.68,2.78
STMN0762459762,9.229735,16.89,4.94
STMN0762459785,9.204155,8.68,15.71
STMN0762459791,7.854252,8.5,6.21
STMN0762459792,6.960235,26.29,1.54
STMN0762511006,4.344558,14.56,0.98
STMN0764469863,2.335595,31.15,4.64
STMN0764469873,2.379083,12.64,3.91
STMN0764469877,1.276646,19.13,2.41
STMN0764469879,7.926516,0,2.73
STMN0764469889,0.312214,65.97,18.26
STMN0764469905,1.791522,0,3.5
STMN0764469906,2.140017,23.14,10.69
STMN0764469918,14.901149,8.03,4.55
STMN0764469924,8.959015,6.26,4.6
STMN0764469935,2.138682,20.02,5.21
STMN0764469939,7.54722,13.14,3.53
STMN0764469964,11.247505,4.87,2.2
STMN0764469967,4.107958,15.82,3.43
STMN0764469973,2.993495,25.66,1.41
STMN0764469976,2.827544,14.87,3.69
STMN0764469978,2.343639,25.06,5.12
STMN0764469981,1.739922,19.51,11.81
STMN0764469986,3.655354,16.11,6
STMN0764511455,0.244627,32.34,15.58
STMN0764511786,0.837688,60.27,10.11
STMN0771091153,2.576508,12.84,2.58
STMN0771459005,19.015541,18.73,2.99
STMN0771459015,1.464813,17.18,3.03
STMN0771459018,39.498984,6.99,1.47
STMN0771459047,1.828396,38.25,3.67
STMN0771459056,25.419056,17.42,5.36
STMN0771459067,28.782738,11.39,4.68
STMN0771459073,7.738572,4.71,4.95
STMN0771459104,4.563084,13.22,0
STMN0771459106,7.376278,29.54,3.47
STMN0771459116,5.225042,12.56,1.37
STMN0771459120,4.970029,31.4,0.44
STMN0771459125,1.000924,0,5.39
STMN0771459129,0.994375,40.8,5.09
STMN0771459133,6.276531,12.39,3.37
STMN0771459140,0.993503,52.5,2.35
STMN0771459141,5.792689,17.44,0.68
STMN0771459146,13.774628,15.43,1.3
STMN0771459147,2.266611,27.89,2.71
STMN0771459159,5.965477,21.77,0.63
STMN0771459161,31.470415,32.17,3.66
STMN0771459164,2.954969,16.24,1.28
STMN0771459176,0.771733,42.39,1.97
STMN0771459193,7.287832,16.63,7.97
STMN0771459209,3.078726,20.42,0.83
STMN0771459269,0.99103,24.75,3.54
STMN0771459272,1.596926,24.36,1.59
STMN0771459273,1.074046,48.4,3.6
STMN0771459277,6.991051,18.43,2.04
STMN0771459282,3.536474,29.89,2.32
STMN0771459331,0.637822,0,0
STMN0771459360,10.421355,0,3.07
STMN0771459438,0.785104,0,6.74
STMN0771459441,2.999088,38.38,3.52
STMN0771459442,0.677073,37.23,5.65
STMN0771459444,0.783936,42.33,2.41
STMN0771459450,1.92032,0,4.5
STMN0771459452,2.17381,33.72,1.42
STMN0771459459,1.560486,22.93,2.87
STMN0771459481,2.376542,23.47,1.8
STMN0771459503,1.038294,37.3,2.98
STMN0771459514,2.683929,21.16,1.63
STMN0771459526,1.269153,0,1.86
STMN0771459528,1.07755,0,1.61
STMN0771459530,8.598628,3.54,0.9
STMN0771459567,6.641673,12.64,5.24
STMN0771459571,2.07638,34.43,8.33
STMN0771459580,5.770923,9.39,4.26
STMN0771459618,11.609139,37.07,0.62
STMN0771459640,36.036833,22.71,1.97
STMN0772077732,1.889105,0,5.67
STMN0772077787,2.68573,17.83,30.42
STMN0772077792,2.078458,0,5.96
STMN0772088567,1.640747,12.8,0.1
STMN0772458223,1.157694,0,1.64
STMN0772458226,4.659451,21.22,8.56
STMN0772458227,17.442141,12.33,2.89
STMN0772458242,8.178493,0,2.77
STMN0772458247,5.243853,0,2
STMN0772458270,2.213364,31.55,2.41
STMN0772458272,43.679422,16.03,6.99
STMN0772458281,1.353539,0,4.39
STMN0772458285,1.394358,0,5.54
STMN0772458294,6.839915,11.68,4.35
STMN0772458303,6.837553,10.52,4.15
STMN0772458308,66.193907,9.39,6.66
STMN0772458312,9.88403,12.85,8.18
STMN0772458314,3.122106,0.07,10.31
STMN0772458319,20.932549,12.16,7.9
STMN0772458321,5.48042,24.55,3.91
STMN0772458334,0.701892,0,7.96
STMN0772458335,1.59214,0,5.25
STMN0772458336,0.439992,0,0
STMN0772458339,0.990928,0,1.65
STMN0772458345,1.343181,0,2.31
STMN0772458347,1.759513,0,15.57
STMN0772458356,1.851118,0,3.18
STMN0772458365,2.551155,4.74,2.98
STMN0772458367,2.093432,0.14,3.2
STMN0772458369,0.384822,0,10.89
STMN0772458376,1.057614,0.21,4.04
STMN0772458383,7.12782,8.52,3.95
STMN0772458400,1.498888,0,1.16
STMN0772458415,1.111905,42.96,1.21
STMN0772458417,2.705696,20.95,0.78
STMN0772458491,0.133543,0,15.03
STMN0772458493,1.262248,4.61,5.47
STMN0772458495,0.593721,11.28,2.36
STMN0772458525,0.82682,0,0.97
STMN0772458529,1.858631,3.92,0.85
STMN0772458530,0.768313,0,2.99
STMN0772458736,4.481647,28.3,7.04
STMN0772458851,1.21602,8.62,3.18
STMN0772458937,0.746362,0,1.37
